YEAR;MONTH;DAY;DAY_OF_WEEK;AIRLINE;FLIGHT_NUMBER;SCHEDULED_DEPARTURE;DEPARTURE_TIME;DEPARTURE_DELAY;TAXI_OUT;WHEELS_OFF;SCHEDULED_TIME;ELAPSED_TIME;AIR_TIME;DIST5E;WHEELS_ON;TAXI_IN;SCHEDULED_ARRIVAL;ARRIVAL_TIME;ARRIVAL_DELAY
2015;1;2;5;13;1270;1215;1215;0;8;1223;275;254;241;1790;1424;5;1450;1429;-21
2015;1;2;5;13;2138;1215;1216;1;8;1224;95;79;63;349;1327;8;1350;1335;-15
2015;1;2;5;13;1624;1215;1234;19;8;1242;95;88;76;480;1358;4;1350;1402;12
2015;1;2;5;2;7;1215;1448;153;22;1510;500;519;494;3711;1924;3;1635;1927;172
2015;1;2;5;2;331;1215;1212;-3;10;1222;165;149;126;733;1328;13;1400;1341;-19
2015;1;2;5;2;1132;1215;1337;82;19;1356;140;148;119;868;1655;10;1535;1705;90
2015;1;2;5;2;1271;1215;1210;-5;12;1222;170;178;151;1205;1653;15;1705;1708;3
2015;1;2;5;2;1393;1215;1203;-12;12;1215;320;315;292;2165;1507;11;1535;1518;-17
2015;1;2;5;2;1082;1215;1213;-2;13;1226;195;176;157;1096;1503;6;1530;1509;-21
2015;1;2;5;2;1662;1215;1208;-7;8;1216;100;96;79;569;1435;9;1455;1444;-11
2015;1;2;5;2;2378;1215;1239;24;28;1307;80;90;52;337;1359;10;1335;1409;34
2015;1;2;5;1;554;1215;1203;-12;19;1222;153;154;130;987;1432;5;1448;1437;-11
2015;1;2;5;1;572;1215;1205;-10;15;1220;140;140;121;933;1421;4;1435;1425;-10
2015;1;2;5;4;2010;1215;1212;-3;19;1231;155;150;116;731;1327;15;1350;1342;-8
2015;1;2;5;2;936;1215;1209;-6;23;1232;245;229;198;1723;1750;8;1820;1758;-22
2015;1;2;5;4;629;1215;1220;5;10;1230;121;97;84;594;1354;3;1416;1357;-19
2015;1;2;5;4;1276;1215;1214;-1;10;1224;105;96;80;447;1344;6;1400;1350;-10
2015;1;2;5;4;1442;1215;1209;-6;17;1226;209;197;176;1310;1422;4;1444;1426;-18
2015;1;2;5;4;1908;1215;1218;3;15;1233;85;67;45;235;1218;7;1240;1225;-15
2015;1;2;5;4;2335;1215;1219;4;25;1244;243;237;206;1481;1410;6;1418;1416;-2
2015;1;2;5;4;2342;1215;1214;-1;18;1232;69;66;43;270;1315;5;1324;1320;-4
2015;1;2;5;4;2526;1215;1221;6;18;1239;177;176;142;1096;1501;16;1512;1517;5
2015;1;2;5;10;5245;1215;1224;9;8;1232;108;95;85;500;1257;2;1303;1259;-4
2015;1;2;5;11;2842;1215;1322;67;19;1341;48;45;24;122;1505;2;1403;1507;64
2015;1;2;5;11;2767;1215;1207;-8;15;1222;93;85;65;528;1427;5;1448;1432;-16
2015;1;2;5;11;3138;1215;1246;31;26;1312;85;82;46;235;1258;10;1240;1308;28
2015;1;2;5;11;3285;1215;1235;20;11;1246;50;52;34;134;1320;7;1305;1327;22
2015;1;2;5;11;3368;1215;1211;-4;34;1245;83;94;55;413;1440;5;1438;1445;7
2015;1;2;5;11;3376;1215;1300;45;13;1313;135;141;123;737;1516;5;1430;1521;51
2015;1;2;5;11;3604;1215;;;;;48;;;140;;;1303;;
2015;1;2;5;11;3670;1215;1210;-5;11;1221;73;66;47;296;1408;8;1428;1416;-12
2015;1;2;5;9;2588;1215;1209;-6;16;1225;85;85;64;391;1329;5;1340;1334;-6
2015;1;2;5;9;5384;1215;1244;29;9;1253;66;65;44;156;1337;12;1321;1349;28
2015;1;2;5;9;7438;1215;1159;-16;4;1203;63;44;38;200;1341;2;1418;1343;-35
2015;1;2;5;9;4727;1215;1218;3;16;1234;130;135;113;697;1427;6;1425;1433;8
2015;1;2;5;9;6317;1215;1214;-1;14;1228;66;67;49;192;1317;4;1321;1321;0
2015;1;2;5;9;6599;1215;1209;-6;17;1226;92;95;70;438;1336;8;1347;1344;-3
2015;1;2;5;6;1668;1216;1224;8;13;1237;337;310;286;2565;2023;11;2053;2034;-19
2015;1;2;5;4;1228;1216;1212;-4;12;1224;83;79;63;341;1227;4;1239;1231;-8
2015;1;2;5;4;1355;1216;1209;-7;11;1220;121;115;90;646;1350;14;1417;1404;-13
2015;1;2;5;4;2597;1216;1214;-2;15;1229;138;124;104;859;1413;5;1434;1418;-16
2015;1;2;5;10;4933;1216;1220;4;14;1234;78;68;52;377;1326;2;1334;1328;-6
2015;1;2;5;10;5413;1216;1304;48;12;1316;55;51;31;151;1447;8;1411;1455;44
2015;1;2;5;4;1945;1217;1212;-5;14;1226;164;161;140;1022;1446;7;1501;1453;-8
2015;1;2;5;10;6000;1217;1237;20;23;1300;68;90;49;216;1349;18;1325;1407;42
2015;1;2;5;8;689;1218;1208;-10;17;1225;101;97;77;399;1342;3;1359;1345;-14
2015;1;2;5;8;734;1218;1230;12;28;1258;192;211;177;1189;1455;6;1430;1501;31
2015;1;2;5;4;2482;1218;1210;-8;17;1227;117;119;93;761;1500;9;1515;1509;-6
2015;1;2;5;10;4872;1218;1219;1;10;1229;62;58;44;164;1313;4;1320;1317;-3
2015;1;2;5;10;5019;1218;1215;-3;17;1232;58;55;33;192;1305;5;1316;1310;-6
2015;1;2;5;9;5361;1218;1200;-18;12;1212;65;53;35;157;1147;6;1223;1153;-30
2015;1;2;5;8;1501;1219;1217;-2;17;1234;184;181;158;1069;1512;6;1523;1518;-5
2015;1;2;5;10;4200;1219;1212;-7;18;1230;100;100;70;419;1340;12;1359;1352;-7
2015;1;2;5;10;4982;1219;1217;-2;10;1227;81;82;66;352;1233;6;1240;1239;-1
2015;1;2;5;6;1723;1220;1234;14;10;1244;367;349;334;2419;1518;5;1527;1523;-4
2015;1;2;5;6;1004;1220;1514;174;27;1541;354;364;312;2288;1753;25;1514;1818;184
2015;1;2;5;3;448;1220;1222;2;18;1240;109;111;88;602;1408;5;1409;1413;4
2015;1;2;5;3;514;1220;1220;0;16;1236;149;139;117;919;1433;6;1449;1439;-10
2015;1;2;5;3;1925;1220;1220;0;18;1238;147;143;120;920;1438;5;1447;1443;-4
2015;1;2;5;3;2069;1220;1217;-3;10;1227;79;74;53;328;1320;11;1339;1331;-8
2015;1;2;5;14;910;1220;1215;-5;8;1223;90;90;68;414;1331;14;1350;1345;-5
2015;1;2;5;13;4564;1220;1229;9;5;1234;55;50;38;197;1312;7;1315;1319;4
2015;1;2;5;13;4300;1220;1218;-2;11;1229;140;133;115;808;1424;7;1440;1431;-9
2015;1;2;5;13;125;1220;1217;-3;13;1230;150;132;115;1015;1625;4;1650;1629;-21
2015;1;2;5;13;4207;1220;1223;3;8;1231;120;114;103;798;1514;3;1520;1517;-3
2015;1;2;5;13;37;1220;1254;34;12;1306;95;96;79;562;1525;5;1455;1530;35
2015;1;2;5;13;2703;1220;1227;7;11;1238;155;142;126;1020;1544;5;1555;1549;-6
2015;1;2;5;13;4222;1220;1241;21;9;1250;265;253;240;1735;1450;4;1445;1454;9
2015;1;2;5;13;1354;1220;1230;10;12;1242;165;151;134;997;1356;5;1405;1401;-4
2015;1;2;5;13;2432;1220;1231;11;12;1243;65;64;40;223;1323;12;1325;1335;10
2015;1;2;5;13;3450;1220;1243;23;16;1259;90;87;66;414;1405;5;1350;1410;20
2015;1;2;5;13;3191;1220;1225;5;7;1232;145;139;128;793;1440;4;1445;1444;-1
2015;1;2;5;13;140;1220;1218;-2;26;1244;120;121;86;711;1510;9;1520;1519;-1
2015;1;2;5;13;419;1220;1239;19;9;1248;130;108;92;860;1520;7;1530;1527;-3
2015;1;2;5;13;2280;1220;1239;19;7;1246;90;78;66;446;1352;5;1350;1357;7
2015;1;2;5;13;4457;1220;1854;394;18;1912;160;145;119;1024;2211;8;1600;2219;379
2015;1;2;5;13;1908;1220;1223;3;15;1238;105;99;78;605;1356;6;1405;1402;-3
2015;1;2;5;2;4;1220;1215;-5;17;1232;330;320;290;2475;2022;13;2050;2035;-15
2015;1;2;5;2;387;1220;1233;13;13;1246;200;196;164;1242;1330;19;1340;1349;9
2015;1;2;5;2;1293;1220;1229;9;27;1256;162;168;138;1139;1614;3;1602;1617;15
2015;1;2;5;2;2255;1220;1306;46;10;1316;205;198;178;1158;1514;10;1445;1524;39
2015;1;2;5;2;2228;1220;1216;-4;13;1229;156;155;138;1107;1547;4;1556;1551;-5
2015;1;2;5;2;2302;1220;1312;52;14;1326;145;144;125;985;1631;5;1545;1636;51
2015;1;2;5;2;2321;1220;1211;-9;21;1232;155;160;126;802;1438;13;1455;1451;-4
2015;1;2;5;2;2433;1220;1237;17;18;1255;200;194;162;1235;1337;14;1340;1351;11
2015;1;2;5;1;513;1220;1206;-14;9;1215;165;163;150;978;1445;4;1505;1449;-16
2015;1;2;5;1;684;1220;1240;20;9;1249;62;51;39;224;1328;3;1322;1331;9
2015;1;2;5;1;834;1220;1221;1;27;1248;339;331;300;2603;1948;4;1959;1952;-7
2015;1;2;5;8;252;1220;1229;9;24;1253;167;166;137;1121;1510;5;1507;1515;8
2015;1;2;5;8;282;1220;1216;-4;9;1225;197;183;166;1428;1611;8;1637;1619;-18
2015;1;2;5;4;308;1220;1220;0;15;1235;110;105;81;545;1356;9;1410;1405;-5
2015;1;2;5;4;1068;1220;1214;-6;12;1226;109;98;76;515;1342;10;1409;1352;-17
2015;1;2;5;4;1581;1220;1224;4;14;1238;245;239;219;1900;1917;6;1925;1923;-2
2015;1;2;5;4;1655;1220;1219;-1;19;1238;309;289;266;1947;1404;4;1429;1408;-21
2015;1;2;5;4;2225;1220;1223;3;11;1234;175;179;158;903;1512;10;1515;1522;7
2015;1;2;5;4;2338;1220;1220;0;16;1236;104;91;72;547;1348;3;1404;1351;-13
2015;1;2;5;4;2436;1220;1227;7;14;1241;220;231;214;1448;1515;3;1500;1518;18
2015;1;2;5;10;4087;1220;1214;-6;12;1226;111;105;86;476;1352;7;1411;1359;-12
2015;1;2;5;10;4309;1220;1221;1;16;1237;60;51;33;157;1310;2;1320;1312;-8
2015;1;2;5;10;5255;1220;1214;-6;12;1226;98;90;73;461;1339;5;1358;1344;-14
2015;1;2;5;10;5723;1220;1217;-3;17;1234;81;76;55;372;1329;4;1341;1333;-8
2015;1;2;5;12;953;1220;1227;7;10;1237;140;134;117;706;1334;7;1340;1341;1
2015;1;2;5;11;2900;1220;1317;57;16;1333;143;129;109;835;1422;4;1343;1426;43
2015;1;2;5;11;3125;1220;1319;59;22;1341;103;95;71;561;1452;2;1403;1454;51
2015;1;2;5;11;3388;1220;1244;24;13;1257;160;155;125;864;1402;17;1400;1419;19
2015;1;2;5;11;3449;1220;1327;67;7;1334;110;121;100;674;1614;14;1510;1628;78
2015;1;2;5;10;4316;1220;1214;-6;10;1224;105;106;87;515;1351;9;1405;1400;-5
2015;1;2;5;5;388;1220;1232;12;13;1245;234;228;205;1749;1910;10;1914;1920;6
2015;1;2;5;9;3454;1220;1218;-2;10;1228;126;117;104;817;1412;3;1426;1415;-11
2015;1;2;5;9;4987;1220;1218;-2;22;1240;101;100;74;403;1354;4;1401;1358;-3
2015;1;2;5;10;4264;1221;1217;-4;19;1236;142;152;132;696;1348;1;1343;1349;6
2015;1;2;5;9;6275;1221;1349;88;20;1409;153;140;110;833;1459;10;1354;1509;75
2015;1;2;5;6;1123;1222;1220;-2;13;1233;220;198;180;1346;1333;5;1402;1338;-24
2015;1;2;5;8;933;1222;1221;-1;14;1235;150;151;134;857;1449;3;1452;1452;0
2015;1;2;5;4;1119;1222;1223;1;17;1240;102;92;70;425;1250;5;1304;1255;-9
2015;1;2;5;4;2452;1222;1217;-5;17;1234;112;115;91;481;1405;7;1414;1412;-2
2015;1;2;5;10;3942;1222;1243;21;12;1255;74;68;49;316;1344;7;1336;1351;15
2015;1;2;5;10;5164;1222;1221;-1;15;1236;73;65;45;331;1321;5;1335;1326;-9
2015;1;2;5;10;6145;1222;1215;-7;7;1222;155;135;119;1027;1521;9;1557;1530;-27
2015;1;2;5;9;7429;1222;1222;0;9;1231;54;53;39;150;1310;5;1316;1315;-1
2015;1;2;5;6;473;1223;1248;25;13;1301;277;258;232;1744;1453;13;1500;1506;6
2015;1;2;5;8;231;1223;1219;-4;18;1237;111;108;86;588;1303;4;1314;1307;-7
2015;1;2;5;8;1026;1223;1220;-3;20;1240;154;150;125;1005;1445;5;1457;1450;-7
2015;1;2;5;10;4510;1223;1218;-5;20;1238;149;148;122;725;1340;6;1352;1346;-6
2015;1;2;5;10;5201;1223;1219;-4;22;1241;101;118;87;457;1408;9;1404;1417;13
2015;1;2;5;10;4331;1223;1222;-1;17;1239;125;114;88;639;1407;9;1428;1416;-12
2015;1;2;5;5;364;1223;1236;13;15;1251;83;85;65;447;1356;5;1346;1401;15
2015;1;2;5;10;5796;1223;1223;0;11;1234;125;110;94;529;1408;5;1428;1413;-15
2015;1;2;5;9;7398;1223;1237;14;6;1243;52;43;34;132;1317;3;1315;1320;5
2015;1;2;5;10;5358;1224;1214;-10;16;1230;92;107;75;377;1345;16;1356;1401;5
2015;1;2;5;11;3463;1224;1219;-5;15;1234;95;89;70;431;1344;4;1359;1348;-11
2015;1;2;5;6;735;1225;1301;36;11;1312;246;235;219;1452;1451;5;1431;1456;25
2015;1;2;5;6;1255;1225;1221;-4;10;1231;161;138;120;733;1331;8;1406;1339;-27
2015;1;2;5;3;583;1225;1225;0;7;1232;100;96;82;601;1454;7;1505;1501;-4
2015;1;2;5;13;3926;1225;1259;34;26;1325;75;79;49;328;1414;4;1340;1418;38
2015;1;2;5;13;2144;1225;1229;4;13;1242;85;79;60;404;1342;6;1350;1348;-2
2015;1;2;5;13;1839;1225;1237;12;7;1244;65;62;52;273;1336;3;1330;1339;9
2015;1;2;5;13;3573;1225;1224;-1;12;1236;105;93;74;495;1250;7;1310;1257;-13
2015;1;2;5;13;1766;1225;1253;28;8;1301;70;70;56;362;1357;6;1335;1403;28
2015;1;2;5;13;874;1225;1247;22;9;1256;160;152;138;951;1514;5;1505;1519;14
2015;1;2;5;13;362;1225;1212;-13;15;1227;295;314;293;1754;1520;6;1520;1526;6
2015;1;2;5;13;1066;1225;1311;46;7;1318;135;112;97;793;1455;8;1440;1503;23
2015;1;2;5;13;2746;1225;1225;0;13;1238;135;139;124;883;1542;2;1540;1544;4
2015;1;2;5;13;2317;1225;1250;25;7;1257;90;71;60;409;1357;4;1355;1401;6
2015;1;2;5;13;1589;1225;1230;5;8;1238;225;206;186;1390;1344;12;1410;1356;-14
2015;1;2;5;13;507;1225;1223;-2;9;1232;135;130;115;873;1427;6;1440;1433;-7
2015;1;2;5;13;2332;1225;1234;9;8;1242;75;68;55;337;1337;5;1340;1342;2
2015;1;2;5;13;266;1225;1220;-5;14;1234;150;148;130;738;1344;4;1355;1348;-7
2015;1;2;5;13;333;1225;;;;;80;;;441;;;1345;;
2015;1;2;5;13;1779;1225;1229;4;19;1248;130;126;103;787;1431;4;1435;1435;0
2015;1;2;5;13;824;1225;1221;-4;7;1228;100;94;81;534;1349;6;1405;1355;-10
2015;1;2;5;13;2274;1225;1226;1;10;1236;75;67;52;304;1428;5;1440;1433;-7
2015;1;2;5;13;157;1225;1239;14;12;1251;85;82;66;480;1357;4;1350;1401;11
2015;1;2;5;13;335;1225;1218;-7;8;1226;60;82;41;226;1307;33;1325;1340;15
2015;1;2;5;2;29;1225;1228;3;48;1316;175;220;160;1188;1756;12;1720;1808;48
2015;1;2;5;2;139;1225;1247;22;14;1301;353;331;307;2342;1508;10;1518;1518;0
2015;1;2;5;2;52;1225;1219;-6;18;1237;290;280;259;2311;1956;3;2015;1959;-16
2015;1;2;5;2;374;1225;1223;-2;15;1238;120;105;87;733;1505;3;1525;1508;-17
2015;1;2;5;2;348;1225;1230;5;14;1244;160;155;136;1119;1600;5;1605;1605;0
2015;1;2;5;2;1002;1225;1257;32;23;1320;75;78;40;224;1400;15;1340;1415;35
2015;1;2;5;2;1288;1225;1225;0;16;1241;190;177;158;1171;1319;3;1335;1322;-13
2015;1;2;5;2;1292;1225;1221;-4;11;1232;75;80;58;237;1330;11;1340;1341;1
2015;1;2;5;2;1686;1225;1254;29;18;1312;250;242;217;1592;1449;7;1435;1456;21
2015;1;2;5;1;500;1225;1243;18;18;1301;159;147;125;978;1506;4;1504;1510;6
2015;1;2;5;8;854;1225;1218;-7;16;1234;170;167;148;1046;1402;3;1415;1405;-10
2015;1;2;5;2;1435;1225;1222;-3;21;1243;255;267;221;1846;1824;25;1840;1849;9
2015;1;2;5;4;2075;1225;1225;0;13;1238;116;114;94;692;1512;7;1521;1519;-2
2015;1;2;5;2;903;1225;1238;13;23;1301;130;138;104;721;1545;11;1535;1556;21
2015;1;2;5;4;845;1225;1244;19;22;1306;112;122;85;545;1431;15;1417;1446;29
2015;1;2;5;4;1587;1225;1222;-3;11;1233;102;89;74;515;1347;4;1407;1351;-16
2015;1;2;5;4;1754;1225;1226;1;16;1242;253;251;219;1947;1921;16;1938;1937;-1
2015;1;2;5;4;2125;1225;1216;-9;13;1229;120;124;102;577;1411;9;1425;1420;-5
2015;1;2;5;4;2244;1225;1222;-3;13;1235;97;75;60;405;1335;2;1402;1337;-25
2015;1;2;5;4;2373;1225;1228;3;10;1238;118;102;84;594;1402;8;1423;1410;-13
2015;1;2;5;4;2444;1225;1220;-5;10;1230;120;119;84;689;1454;25;1525;1519;-6
2015;1;2;5;10;2523;1225;1358;93;8;1406;60;57;38;190;1444;11;1325;1455;90
2015;1;2;5;10;4721;1225;1216;-9;20;1236;170;178;144;911;1400;14;1415;1414;-1
2015;1;2;5;12;247;1225;1246;21;13;1259;148;134;114;862;1353;7;1353;1400;7
2015;1;2;5;11;2840;1225;1219;-6;13;1232;173;169;152;888;1404;4;1418;1408;-10
2015;1;2;5;7;396;1225;1225;0;9;1234;39;46;26;100;1300;11;1304;1311;7
2015;1;2;5;11;2773;1225;1213;-12;15;1228;83;73;56;305;1324;2;1348;1326;-22
2015;1;2;5;11;2954;1225;1222;-3;16;1238;125;141;114;773;1532;11;1530;1543;13
2015;1;2;5;11;3007;1225;1252;27;13;1305;185;188;167;931;1452;8;1430;1500;30
2015;1;2;5;11;2989;1225;1245;20;9;1254;65;72;54;282;1348;9;1330;1357;27
2015;1;2;5;11;3212;1225;1249;24;20;1309;105;104;74;475;1323;10;1310;1333;23
2015;1;2;5;11;3091;1225;1217;-8;8;1225;145;123;110;765;1515;5;1550;1520;-30
2015;1;2;5;11;3478;1225;1220;-5;11;1231;110;92;76;502;1347;5;1415;1352;-23
2015;1;2;5;9;3470;1225;1218;-7;13;1231;125;122;102;784;1413;7;1430;1420;-10
2015;1;2;5;9;4555;1225;1221;-4;16;1237;97;99;76;525;1453;7;1502;1500;-2
2015;1;2;5;9;5401;1225;1217;-8;12;1229;64;62;37;174;1306;13;1329;1319;-10
2015;1;2;5;9;6442;1225;1220;-5;29;1249;167;185;147;1187;1716;9;1712;1725;13
2015;1;2;5;9;6581;1225;1218;-7;13;1231;80;69;50;328;1321;6;1345;1327;-18
2015;1;2;5;6;1268;1226;1231;5;10;1241;227;218;200;1608;1801;8;1813;1809;-4
2015;1;2;5;2;1210;1226;1225;-1;16;1241;66;54;34;192;1315;4;1332;1319;-13
2015;1;2;5;2;1613;1226;1225;-1;15;1240;157;166;127;1045;1547;24;1603;1611;8
2015;1;2;5;8;488;1226;1301;35;10;1311;319;296;282;2611;2053;4;2045;2057;12
2015;1;2;5;10;4133;1226;1219;-7;11;1230;95;87;72;419;1342;4;1401;1346;-15
2015;1;2;5;12;904;1226;1317;51;18;1335;163;155;133;1026;1548;4;1509;1552;43
2015;1;2;5;9;5643;1226;1224;-2;21;1245;82;81;55;329;1340;5;1348;1345;-3
2015;1;2;5;9;5244;1227;1253;26;21;1314;130;130;106;737;1600;3;1537;1603;26
2015;1;2;5;3;683;1228;1230;2;12;1242;106;109;91;621;1513;6;1514;1519;5
2015;1;2;5;8;2016;1228;1218;-10;10;1228;80;66;51;395;1319;5;1348;1324;-24
2015;1;2;5;4;1462;1228;1224;-4;11;1235;82;77;54;425;1429;12;1450;1441;-9
2015;1;2;5;10;3958;1228;1306;38;8;1314;55;36;21;84;1235;7;1223;1242;19
2015;1;2;5;7;529;1228;1221;-7;8;1229;36;41;24;100;1253;9;1304;1302;-2
2015;1;2;5;9;5640;1228;1222;-6;11;1233;82;83;67;262;1340;5;1350;1345;-5
2015;1;2;5;6;353;1229;1229;0;8;1237;107;92;82;550;1359;2;1416;1401;-15
2015;1;2;5;4;1398;1229;;;;;151;;;954;;;1500;;
2015;1;2;5;10;4500;1229;1227;-2;18;1245;122;117;89;642;1414;10;1431;1424;-7
2015;1;2;5;10;4864;1229;1317;48;17;1334;211;220;199;1167;1553;4;1500;1557;57
2015;1;2;5;9;4574;1230;1234;4;12;1246;69;63;43;220;1329;8;1339;1337;-2
2015;1;2;5;6;239;1230;1231;1;25;1256;81;82;53;337;1349;4;1351;1353;2
2015;1;2;5;6;357;1230;1242;12;13;1255;360;361;341;2306;1536;7;1530;1543;13
2015;1;2;5;6;1153;1230;1229;-1;17;1246;250;250;206;1744;1812;27;1840;1839;-1
2015;1;2;5;6;1210;1230;1228;-2;20;1248;138;145;117;862;1545;8;1548;1553;5
2015;1;2;5;3;1721;1230;1221;-9;11;1232;90;76;62;280;1334;3;1400;1337;-23
2015;1;2;5;3;1870;1230;1216;-14;16;1232;109;123;97;646;1509;10;1519;1519;0
2015;1;2;5;3;2114;1230;1225;-5;17;1242;82;79;58;399;1340;4;1352;1344;-8
2015;1;2;5;13;642;1230;1253;23;9;1302;310;289;269;1947;1431;11;1440;1442;2
2015;1;2;5;13;4645;1230;1245;15;16;1301;160;162;138;1167;1619;8;1610;1627;17
2015;1;2;5;13;2135;1230;1240;10;8;1248;115;103;91;601;1319;4;1325;1323;-2
2015;1;2;5;13;2132;1230;1230;0;18;1248;115;142;109;577;1437;15;1425;1452;27
2015;1;2;5;13;2470;1230;1228;-2;8;1236;210;204;192;1184;1448;4;1500;1452;-8
2015;1;2;5;13;2288;1230;1236;6;8;1244;135;133;122;719;1346;3;1345;1349;4
2015;1;2;5;13;555;1230;1229;-1;22;1251;130;124;97;680;1428;5;1440;1433;-7
2015;1;2;5;13;1592;1230;1310;40;8;1318;85;83;71;404;1429;4;1355;1433;38
2015;1;2;5;13;1504;1230;1225;-5;19;1244;170;171;147;1204;1511;5;1520;1516;-4
2015;1;2;5;13;1746;1230;1248;18;20;1308;65;72;43;236;1351;9;1335;1400;25
2015;1;2;5;13;1817;1230;1229;-1;12;1241;145;136;118;829;1439;6;1455;1445;-10
2015;1;2;5;13;31;1230;1234;4;8;1242;60;54;41;248;1323;5;1330;1328;-2
2015;1;2;5;2;3;1230;1219;-11;17;1236;380;361;339;2475;1515;5;1550;1520;-30
2015;1;2;5;2;166;1230;1230;0;13;1243;95;91;70;550;1353;8;1405;1401;-4
2015;1;2;5;2;1098;1230;1247;17;20;1307;230;213;188;1431;1415;5;1420;1420;0
2015;1;2;5;2;1140;1230;1233;3;12;1245;195;170;156;1389;1621;2;1645;1623;-22
2015;1;2;5;2;1266;1230;1224;-6;12;1236;127;127;106;700;1422;9;1437;1431;-6
2015;1;2;5;2;1179;1230;1245;15;15;1300;145;136;116;964;1556;5;1555;1601;6
2015;1;2;5;2;1688;1230;1224;-6;9;1233;205;202;183;1192;1436;10;1455;1446;-9
2015;1;2;5;2;1512;1230;1239;9;38;1317;135;160;118;929;1615;4;1545;1619;34
2015;1;2;5;2;2263;1230;1443;133;12;1455;175;174;150;926;1625;12;1425;1637;132
2015;1;2;5;2;2311;1230;1348;78;39;1427;265;276;229;1660;1616;8;1455;1624;89
2015;1;2;5;2;2318;1230;1237;7;18;1255;179;166;142;1096;1517;6;1529;1523;-6
2015;1;2;5;8;127;1230;1238;8;13;1251;172;167;145;937;1516;9;1522;1525;3
2015;1;2;5;4;2069;1230;1225;-5;14;1239;97;99;73;404;1352;12;1407;1404;-3
2015;1;2;5;4;159;1230;1229;-1;20;1249;139;139;114;632;1443;5;1449;1448;-1
2015;1;2;5;4;1310;1230;1229;-1;11;1240;74;60;43;250;1223;6;1244;1229;-15
2015;1;2;5;4;1761;1230;1228;-2;11;1239;123;101;88;666;1407;2;1433;1409;-24
2015;1;2;5;4;1813;1230;1225;-5;12;1237;120;112;96;488;1413;4;1430;1417;-13
2015;1;2;5;4;2305;1230;1227;-3;13;1240;225;212;196;1589;1756;3;1815;1759;-16
2015;1;2;5;8;178;1230;1232;2;22;1254;296;284;253;2381;2007;9;2026;2016;-10
2015;1;2;5;10;2503;1230;;;;;75;;;383;;;1345;;
2015;1;2;5;10;2516;1230;1346;76;18;1404;75;93;71;354;1515;4;1345;1519;94
2015;1;2;5;10;4965;1230;1226;-4;13;1239;147;159;138;780;1457;8;1457;1505;8
2015;1;2;5;10;4863;1230;1224;-6;9;1233;60;69;46;190;1319;14;1330;1333;3
2015;1;2;5;10;5309;1230;1229;-1;14;1243;97;83;62;409;1345;7;1407;1352;-15
2015;1;2;5;10;5410;1230;1236;6;17;1253;195;211;180;1075;1453;14;1445;1507;22
2015;1;2;5;11;2838;1230;1229;-1;14;1243;90;72;49;315;1332;9;1400;1341;-19
2015;1;2;5;11;2939;1230;1309;39;8;1317;165;168;145;859;1442;15;1415;1457;42
2015;1;2;5;11;3146;1230;1235;5;16;1251;83;82;60;404;1351;6;1353;1357;4
2015;1;2;5;11;3412;1230;1256;26;9;1305;88;79;66;475;1511;4;1458;1515;17
2015;1;2;5;5;362;1230;1258;28;13;1311;113;117;88;689;1539;16;1523;1555;32
2015;1;2;5;9;6199;1230;1255;25;12;1307;110;96;81;692;1528;3;1520;1531;11
2015;1;2;5;9;4602;1230;1222;-8;17;1239;54;49;27;98;1306;5;1324;1311;-13
2015;1;2;5;9;4607;1230;1228;-2;17;1245;105;95;71;546;1456;7;1515;1503;-12
2015;1;2;5;9;6556;1230;1315;45;11;1326;93;84;68;425;1534;5;1503;1539;36
2015;1;2;5;9;6575;1230;1221;-9;29;1250;84;101;61;347;1351;11;1354;1402;8
2015;1;2;5;9;6601;1230;1230;0;26;1256;77;85;52;351;1348;7;1347;1355;8
2015;1;2;5;6;504;1231;1330;59;17;1347;219;;;1670;2104;3;1810;2107;
2015;1;2;5;6;778;1231;1225;-6;12;1237;140;123;105;758;1422;6;1451;1428;-23
2015;1;2;5;4;1644;1231;1230;-1;20;1250;179;159;132;1069;1502;7;1530;1509;-21
2015;1;2;5;10;4398;1231;1223;-8;12;1235;81;72;51;310;1326;9;1352;1335;-17
2015;1;2;5;9;4815;1231;1223;-8;15;1238;106;98;78;501;1256;5;1317;1301;-16
2015;1;2;5;6;1537;1232;1232;0;14;1246;175;159;139;1005;1405;6;1427;1411;-16
2015;1;2;5;6;1192;1232;1632;240;12;1644;228;201;184;1754;2148;5;1820;2153;213
2015;1;2;5;6;1270;1232;1232;0;18;1250;270;265;244;1723;1454;3;1502;1457;-5
2015;1;2;5;4;1990;1232;1227;-5;22;1249;75;82;48;214;1337;12;1347;1349;2
2015;1;2;5;4;2007;1232;1235;3;12;1247;263;261;223;1670;1430;26;1455;1456;1
2015;1;2;5;10;5343;1232;1227;-5;12;1239;84;88;65;317;1344;11;1356;1355;-1
2015;1;2;5;9;6304;1232;1231;-1;29;1300;83;90;57;326;1357;4;1355;1401;6
2015;1;2;5;6;1136;1233;1334;61;10;1344;148;121;102;888;1626;9;1601;1635;34
2015;1;2;5;10;3949;1233;1225;-8;11;1236;92;80;60;403;1336;9;1405;1345;-20
2015;1;2;5;7;364;1233;1234;1;9;1243;39;40;25;100;1308;6;1312;1314;2
2015;1;2;5;6;1436;1234;1231;-3;18;1249;166;160;135;888;1404;7;1420;1411;-9
